,Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
63,East Asia & Pacific,6.49734555984544,6.21328146355184,4.88755545263501,5.64990893945513,4.62776659959758,5.52480986015133,3.72765760183634,5.49101180380942,1.98382427234186,1.59196917460974,3.57755452095076,1.88572000240366,2.28915662650606,3.23751394003323,3.03702332617015,3.93616259929866,3.76400259181597,8.34208634920956,1.6217301400345,3.05730563962443,5.02146014620726,2.97460779814473,2.58268766141797,2.51087633253703,0.795279630579775,1.27699094497328,1.80034222468628,2.31260343301557,1.62724367098146,0.846905537459293,2.47710241465444
64,Europe & Central Asia (excluding high income),,,,29.697231,17.678823,39.2700211820628,16.6743202378393,10.5172718664618,20.938173814012,15.9408124351877,8.35413777161342,5.81014365721823,4.95061559256827,6.92165787428845,7.87957982963884,7.79525972816577,8.59146682238972,12.37985318729,3.43674527945796,6.64735335517843,7.85833333333332,3.31605566687646,4.59787897363131,3.06881210379542,4.02768573742728,2.13492713939124,3.42931965396085,2.6132342483073,2.88986073718333,2.74615078213773,6.65029912708779
65,Europe & Central Asia,,5.92453126228495,14.4112644439347,12.1447980115689,8.96251888719982,8.19455217632729,5.53600266773479,4.64421422660782,2.36481836111806,3.77538829151733,4.26287228873703,2.78615988589507,2.34864169582755,2.82947796214664,2.60932308197751,3.19288637808747,2.91598261872856,6.05974046339706,1.53607650014279,2.42447361791627,3.85611244682819,2.77333854051579,1.73403963519166,0.620490636732377,0.368046842325369,0.356684500891696,1.91558846458256,2.02805963071136,1.78415097403832,1.20007348888482,3.19017771027091
66,Ecuador,48.8038277511962,13.756052,44.9999999999999,27.4425287356321,22.8861330326945,24.3730886850156,30.6429800835987,36.0984331623782,6.02155,6.222522,37.6780209421416,12.4840185721018,7.92941000523413,2.74218132941644,2.4077697831569,3.29874846258218,2.2761847800212,8.40009593987462,5.15996829181046,3.55437734567846,4.47453265795836,5.1017218095867,2.72177577710365,3.58922016616669,3.96664623255354,1.72826463324535,0.417335588666803,-0.224103246005465,0.266012515466136,-0.338872392562274,0.133251386096455
67,"Egypt, Arab Rep.",19.7485448195578,13.6374241717218,12.0897922868977,8.15423128587101,15.7422305021596,7.18710369719989,4.6256057882644,3.87257546427492,3.07949912638328,2.68380535348548,2.26975720475954,2.73723855000332,4.50777636319307,11.270619332052,4.86939696871988,7.64452644526432,9.31896905799228,18.3168316831684,11.7634954386443,11.2651882653186,10.0649259874818,7.11172943343078,9.4697198106492,10.0702154687482,10.370490343517,13.8136062148289,29.5066083940039,14.4014657807421,9.15279959324812,5.04493288977533,5.21404940513043
68,Euro area,4.04703681637387,5.16378465389059,4.56907173681805,4.12992181638256,4.22281614099486,2.97892486481268,2.1092456273948,2.22770732654317,1.66345995007714,2.85303039287156,2.78516542713555,2.46532319171164,2.09847219146922,2.22567916428892,2.48769665164086,2.66631494577072,2.45396528138739,4.07534335957341,0.368041997888919,1.52551602118248,3.28944939564212,2.48567562177017,1.21999342274305,0.241047429826773,0.0375143805125363,0.183334861123848,1.3814587140721,1.70349794744475,1.4456670146976,0.290554555653313,2.44608867175472
70,Spain,5.93421344335925,5.92453126228495,4.56907173681805,4.71841373967334,4.67380337624704,3.55884559338558,1.97107395582925,1.83432999908412,2.31034813987068,3.43351563418762,3.58983413338114,3.0656568590222,3.03888839396654,3.03924881090927,3.36881409750382,3.51557576832125,2.78679745804947,4.07534335957341,-0.287813083535237,1.79986457728766,3.19610188833788,2.44612782366812,1.40858109183012,-0.151114837527181,-0.500365709903282,-0.202598000426425,1.95607633363964,1.67498136863794,0.699518994458693,-0.322753017299705,3.09313511976406
71,Estonia,,,14.411264,47.6546906187628,28.7766137208514,23.050343349517,10.5818789322146,8.20833333333299,3.29611089718906,4.0184895250876,5.74827981651377,3.57191270164023,1.33499116549964,3.04811107523412,4.07971423199846,4.43762042389211,6.60132603055634,10.3623580313683,-0.0784083112810205,2.97204512015696,4.9819013145361,3.93339987296979,2.78056658954996,-0.106175146521716,-0.492326006547338,0.148684907627356,3.41723549488057,3.43632688420445,2.27725931243518,-0.444531097679859,4.65316673847481
72,Ethiopia,35.7225982298716,10.5274440119592,3.54306596166031,7.59387600185339,10.0221733553239,-8.48424868948824,2.39520958083832,0.894801693964068,7.94144864137326,0.662458109266477,-8.23784453391135,0.675089102170782,13.6740452028271,3.32737047894853,9.96997123512894,12.2994763114825,17.2404008340896,44.3566858766952,8.48364404530289,8.14926402965081,33.2499598823345,23.600417677317,7.46402192944518,6.89001951597192,9.56889955968619,6.62813337230928,10.6871150284238,13.8330356586661,15.8096321719345,20.3563468559061,26.8395221557722
73,European Union,5.48474391592015,6.21737539647157,4.85416666666693,4.71841373967334,4.42664550286656,3.55884559338558,3.11207791953274,2.41551787239232,2.15717918055056,3.15076707022592,3.37396832213867,2.42443661219694,2.09199838997658,2.28621706801675,2.48769665164086,2.66631494577072,2.51066565240339,4.1649719352477,0.83926224679384,1.53112270420924,3.28944939564212,2.66284165508017,1.21999342274305,0.199343826570849,-0.0616446800641176,0.183334861123848,1.42910743319297,1.73860861988181,1.63052260754338,0.497367318853562,2.55450699642046
74,Fragile and conflict affected situations,11.8960953011251,10.5274440119592,10.3764499263591,30.1361690354713,18.2351683274844,11.4775285982865,6.32963151165518,5.77807678990062,4.14267137284048,3.5130008982471,5.18701191944063,4.37875971780872,5.17967781908312,3.23751394003323,7.24034939348534,6.69526465773352,4.61743772241998,11.3051098827019,3.65493779076635,3.48050763735848,5.44202470487832,5.91200602491156,3.43358526830742,2.04528914622797,1.47672048910484,2.88585107290009,2.7963731887128,2.96760366004454,2.45280214062733,2.9308718405117,4.48359014042394
75,Finland,4.31021289843461,2.91932319285018,2.19065319556431,1.08855677589407,0.791239406938448,0.629194238121014,1.1925588342584,1.3994737857984,1.16223155669443,3.04210080667796,2.57844080098894,1.57122012789382,0.877440386254743,0.187120559084453,0.623874450025199,1.56666380704384,2.51066565240339,4.06595355358378,-9.17360403259616e-07,1.1841352315465,3.41680754255211,2.80833622561575,1.47828615688804,1.04119621178439,-0.207928839905218,0.356684500891696,0.754015047084413,1.08382098409299,1.02409392963429,0.290554555653313,2.19457432339993
76,Fiji,6.49734555984544,4.88302271568614,5.20658925195766,0.816666666667008,2.16564721441536,3.05016181229799,3.36814006437942,5.71168160413118,1.9686736600092,1.09216459977388,4.27267024465106,0.762032085561215,4.17274777763033,2.82748519391201,2.36576453830434,2.49083638787079,4.80370641306991,7.7322785791842,3.13103559015968,3.68901229670766,7.27811782708491,3.4233752340198,2.91354193604,0.519306474579103,1.37488542621447,3.86322538221274,3.34757834757835,4.08147637644538,1.7731018246027,-2.5952432588737,0.155855722131493
77,France,3.21340732409685,2.36376046269354,2.10446277124641,1.65551532926996,1.79648142095595,1.98288365089736,1.20394294026966,0.65112686783302,0.537141639134613,1.6759598872093,1.63478079549599,1.9234122872706,2.09847219146922,2.14208964640242,1.74586936380481,1.67512449608728,1.48799805953858,2.81286194914787,0.0876204781574529,1.53112270420924,2.11159795174997,1.95419531613507,0.863715497861826,0.507758822937957,0.0375143805125363,0.183334861123848,1.03228275064674,1.85081508315494,1.10825492288292,0.476498852725083,1.64233141038392
79,"Micronesia, Fed. Sts.",,,,,,,,,,2.15851810619412,0.502497351294105,-0.111442426432966,0.126643348208918,2.27669698247305,4.25769978210942,4.6373700858563,3.30634278002699,8.42372566246186,6.39360257735202,3.31370963136216,5.08259403890365,5.01850353045626,1.75232737350739,0.650284891768603,-0.298115837381107,-1.03746806405332,0.689027978925107,1.79400375972253,1.53907146098899,0.550898203592806,
80,Gabon,-11.6861126920888,-9.54291330336573,0.533746556474192,36.1162456962985,9.64653104079614,0.68969337728165,3.97345007545301,1.44873854294598,-1.93660397603628,0.504920025834855,2.13762052701467,0.036682889397103,2.23535313551538,0.408205307439275,3.70833333333304,-1.40940136600983,5.03031883679953,5.26430145575286,1.88570754577918,1.46154402720468,1.2633170783742,2.65241828695619,0.50544105891569,4.69045751826283,-0.338795188753357,2.1067071278405,2.65192583143898,4.74906652083221,2.46456756151187,1.17681176042119,
81,United Kingdom,7.46178295746933,4.59154929577464,2.55857796929707,2.21901260504202,2.69749518304432,2.85178236397748,2.20114313510882,1.82056163731558,1.7529508005142,1.18295624210404,1.53234960272418,1.52040245947458,1.3765003854201,1.39039756680426,2.08913649025072,2.45566166439288,2.38656150773328,3.52140856342537,1.96173173560107,2.49265472467065,3.85611244682819,2.57323479654528,2.29166666666666,1.45112016293279,0.368046842325369,1.00841736811403,2.55775577557754,2.29283990345939,1.73810460086511,0.98948670377243,2.51837109614205
82,Georgia,,,,,17.678823,39.3574999987146,7.08761762948722,3.56680781278784,19.1926758218895,4.06396201382596,4.64604442058632,5.58783730000795,0.837734531536578,5.65632636191134,8.24709043114158,9.16096508394495,9.24489745592402,9.99948761552747,1.72751461137912,7.11017897486098,8.54293333333334,-0.943658853270966,-0.512058410947118,3.06881210379542,4.00357820695098,2.13492713939124,6.03531725272117,2.61524471397664,4.85289821696731,5.2024648897533,9.56691433824767
83,Ghana,18.0314390089849,10.0561167448841,24.9598424742497,24.8702554369576,17.678823,46.5610196762282,27.8852086407528,14.6241666666674,4.8653978507754,40.2409331239139,41.5094962878031,9.36093239560307,29.7729797160384,18.0427388232565,15.4389920155908,11.6791839392492,10.7342665456292,16.494639613412,19.2469482220858,10.7333898354914,8.7284593709303,11.1863409441066,11.6661923071728,15.4896160333319,17.1499695007878,17.4546347070868,12.3719215507048,7.80876516610709,7.14364003330856,9.88728956269943,9.97108867504441
85,Guinea,,,,,,,,,,,,,,,31.3733025877534,34.6952705997073,18.1755656108597,23.065612938798,4.68438868976501,15.4619810737553,21.3504664236733,15.225101393202,11.8878956127303,7.07202121016676,10.8206821245734,8.17211696321603,8.91452597036354,9.82600180777342,9.47077937313535,10.6018600008336,12.5970695076018
86,"Gambia, The",8.64234325973436,9.48654250617164,6.46380422753846,1.71020632305642,6.98097441830553,1.09948870771019,2.78122790023227,1.11418841174714,3.81237205366022,0.844969566773702,4.49259609239754,8.60912474386326,17.0328665431989,14.2067432845568,4.8386217754316,2.05650342365982,5.36913473801958,4.44365490945012,4.56150687670986,5.04968075857404,4.79588266183109,4.25432199813899,5.69912989637381,5.94799935696623,6.80845494579613,7.22879272057922,8.0341897454591,6.52096823946571,7.11567625631191,5.93127636562439,7.37034758876615
87,Guinea-Bissau,17.85477,13.756052,48.1081660687068,15.1763474313441,45.3653083621856,11.624178,49.100923576953,8.01375518965603,-2.08630513223528,8.63632094930279,3.34812265527109,3.30012175283749,-3.50258551103418,0.883302696930925,3.32919922802853,1.95473717628918,4.61743772241998,10.4600731354706,-1.65139733620775,2.51785140171702,5.04610226320203,2.13054580274495,1.20712555668411,-1.50924460570499,1.47672048910484,1.5031205586109,1.69111461822295,0.381324702791038,0.246600268147853,1.14000939393218,2.24248879577662
88,Equatorial Guinea,-3.42528735632203,-4.2787431563913,5.4522847373328,31.8410168416385,19.8724349483472,4.54072771540235,3.01650540694366,7.93571069814148,0.372266170311917,4.80228886901399,8.82538925854965,7.59247849833242,7.32354399351807,4.21968787094834,5.63163351357613,4.41589984169562,2.80373831775701,6.55176691184536,4.6910656774738,7.78916547991181,4.80538922155687,3.6566204827882,2.94887694639657,4.30999866149112,1.67663085315985,1.41193915479014,0.745599218497516,1.34988438751676,1.23869860205109,4.76970498098298,
89,Greece,19.4558456445746,15.8770737923919,14.4112644439347,10.8740756809132,8.93451415961518,8.19455217632729,5.53600266773479,4.76622572397644,2.63663306021979,3.15118162493827,3.37396832213867,3.62935871878871,3.53065027765554,2.89884810758168,3.54507273335083,3.19594684144545,2.89500321516574,4.15279708110295,1.2100726919781,4.71298907760393,3.3298532335065,1.50152696177748,-0.921269454256898,-1.31226096405516,-1.73588804765278,-0.825653978391008,1.12125452031427,0.625621413453588,0.25300752203812,-1.24798355581408,1.22382501019855
90,Grenada,2.64460367880677,3.77833753148617,2.80859916782246,3.77065767284964,1.86882475298978,2.03235172127784,1.2445278298934,1.377693303895,0.577427638677121,2.18181818181818,3.14099305202546,1.06721547992871,2.15492809908679,2.31291678226117,3.47580693755399,4.25195321977968,3.8588292246965,8.03327327650343,-0.308654779585646,3.43650905943355,3.03347280334727,2.41077704021867,-0.0439997864828037,-0.98360305555493,-0.515448031435387,1.65038994431577,0.908458255874211,0.804102313277037,0.59814976473601,-0.740732597045501,1.21951193916844
92,Guatemala,33.1664219167535,10.0459179984088,11.8196901746257,10.8553211494391,8.41141312270567,11.0569165321987,9.23290294884937,6.61346070518057,5.2136105860112,5.9775773473714,7.28587366610134,8.13263054281055,5.6034767543447,7.57862247309731,9.10864985719216,6.56085282795383,6.82161753590322,11.355761126315,1.85910254733027,3.85950909833169,6.21412393067094,3.78180754679685,4.34337131279513,3.41836169662962,2.38872032839552,4.44844199942824,4.42453655182543,3.75186186704512,3.69998398008601,3.21444062197346,4.26105127422819
94,Guyana,,,,,12.2105263157894,7.09471197276044,3.55567090578809,4.58646616541351,7.53821939851396,6.1485433302487,2.62741314203333,5.34101521377409,5.98097814066471,4.66846622369883,6.92554303890158,6.67715790410027,12.2001544446648,8.10202206969277,2.95230096380997,3.73337757704245,4.97773563706971,2.39193521312329,1.90125181860585,0.852630497539925,-1.00173432776379,0.836008061506297,1.90465615515582,1.28284288443518,2.0872308916202,0.993337022838757,5.03285574626696
95,High income,5.03527438848105,4.02084780038555,4.09383622628717,2.74729100707454,3.15909566206759,2.73358348968105,2.33727646022427,1.91228705667461,1.7529508005142,2.61523446246318,2.57844080098894,2.04109102620205,2.04984030563515,2.11968637939778,2.52392898747161,2.45792444195864,2.75672371638138,4.52338694204943,1.43326154236701,1.96188468334624,3.3298532335065,2.5974138603901,1.47155940625759,1.03317212108916,0.319695856818156,0.443258965728606,1.55189751218222,1.83188332429087,1.57083175721512,0.537288023411772,2.5083522147377
96,"Hong Kong SAR, China",11.1587982832618,9.65250965250961,8.8028169014086,8.73786407766984,9.07738095238092,6.27557980900411,5.77663671373519,2.91262135922396,-4.00943396226443,-3.6855036855037,-1.65816326530608,-2.98313878080416,-2.67379679144392,-0.274725274725266,0.826446280991805,2.00025160397535,2.03502713369511,4.30315484104919,0.579441418472606,2.29289088604677,5.30524892993918,4.05390950903839,4.33799342105262,4.42364532019706,2.99084819322578,2.40930743862222,1.49387243939527,2.40613432046539,2.8832085377399,0.250962021080809,1.56875834445927
97,Honduras,33.9722602535864,8.75988625255488,10.748646716372,21.729346883819,29.4645292281585,23.8378353073358,20.1998667554962,13.6681077485869,11.66374097913,11.0480349344976,9.67415556865373,7.69050972034273,7.67416639397934,8.1137909709338,8.80906074819817,5.57775207654297,6.93621470895782,11.4034270813932,5.49634273772205,4.69889064976229,6.76227957314765,5.19618615531848,5.1618989858149,6.12924930313027,3.15783117980921,2.72461223295292,3.93436084442035,4.34734937777536,4.36587159819272,3.46841177951168,4.48087963413448
98,Heavily indebted poor countries (HIPC),8.81964099733881,9.52347719108986,8.52787695688004,32.2936668569552,14.378808651642,7.41137173526642,5.57225711125332,5.7533145841706,3.59889816353239,4.16540442290282,4.60374621964682,3.89570525758491,5.30238773219938,4.47499289078105,8.16954604881263,6.73993060387505,7.25410841304886,10.6597978997424,4.3623482932572,4.69889064976229,6.42939681072336,6.31474450315182,5.1618989858149,3.96986045166308,3.77406982025572,4.66466235810214,4.9759515055383,3.04891482875157,2.68537355266785,3.3018067617141,4.25936417542871
99,Croatia,17.85477,13.756052,14.411264,29.697231,3.95010395010403,4.29999999999994,4.17066155321187,6.39668660837554,4.01913875598084,4.611315547378,3.7767024666589,1.67178437393382,1.76733780760626,2.05539679050332,3.31717824448043,3.1898259147295,2.89928275583392,6.07696838798351,2.37852845904674,1.03055505333573,2.27272727272727,3.41207349081366,2.2165820642978,-0.215196159576215,-0.464499004645002,-1.12500000000001,1.12937210282344,1.50012501041753,0.771820346498083,0.154811374562028,2.55450699642046
100,Haiti,15.4199073669492,19.358494654122,29.7059715065173,39.3316195372752,27.6081851727601,20.5835962145112,20.5590073395833,5.269035470422,3.00439421550734,9.33322197565604,13.31672224251,7.03287406224597,28.6995777887374,21.0318339277221,13.973008326384,11.3452152244299,6.55722772638073,15.2817744823772,0.393886040173338,4.82734190074673,6.33279483849046,5.01804155429241,4.76502404779137,3.43816659958603,6.73184069659,11.5029073942667,10.6800887242583,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785
101,Hungary,34.8175429072704,23.6557207806553,22.4642346133809,18.8680749869282,28.3054683706654,23.4690301919185,18.3050744143798,14.1537896545341,9.99774409303364,9.80361016908127,9.11680911680913,5.26544821583986,4.66101694915256,6.74434679569463,3.56151711378355,3.93032603841,7.95874516544909,6.0425125388106,4.21171171171172,4.85555795691951,3.92992098935075,5.65214517088651,1.73319984983107,-0.227566270988384,-0.0616446800641176,0.394769306686402,2.34824281150159,2.85024792594642,3.3385863538201,3.3267438576673,5.11096534382858
102,IBRD only,19.2614585266282,12.8488738867754,13.5292851428426,22.5650526933696,13.4254143646407,9.94127072768578,7.15468186173326,7.68449706596146,5.1814927974787,4.80228886901399,5.53665326322303,4.6639396854043,4.50777636319307,4.82921083627794,4.86939696871988,5.48523206751051,6.14356655248045,9.99948761552747,3.66490330642925,4.15672722680176,5.67157610536687,4.38747656998294,3.98471235548128,3.50379093139816,3.39605366578429,2.24297455712485,3.32389447576096,3.12170019449739,2.57778048007199,2.47302844771246,4.39811609897966
103,IDA & IBRD total,12.6153153828849,10.0989671535176,10.748646716372,21.1477708607272,11.6696146432491,8.86408741577518,7.10647242730889,6.84566980807243,4.5670875285674,4.19928825622807,5.07745045522497,4.02288193711602,4.54690012118717,4.47499289078105,6.01475822627746,6.0991424767729,6.16068669373729,10.2876847921194,4.21903052064627,4.04306258788842,5.79676809206526,5.00852546250873,4.34115489804308,3.52566203758282,3.15783117980921,2.81495791361944,3.33787586109568,3.04891482875157,2.61057182799216,2.94029514263973,4.27166381536796
104,IDA total,9.27545370655183,9.49779198403655,6.46380422753846,15.3284671532846,10.0221733553239,7.41137173526642,6.03887214697212,5.86491155279461,4.14263718082168,3.7666934839996,4.36152914007253,3.43280353789991,5.22714461994757,4.21499381079083,6.83633265892876,6.24103328142821,6.55722772638073,10.6597978997424,4.38867602060469,3.9765528847817,6.33279483849046,5.59607014268586,4.86511899496377,3.52566203758282,2.68598277212217,3.19056179723775,3.62709610696609,3.04891482875157,2.68537355266785,3.31332289544493,4.25936417542871
105,IDA blend,6.32344804551797,4.59631864289179,4.94888921262694,3.61135800147836,6.99059209742649,5.18576037812014,3.96437805228409,4.39423509983478,3.82321751095555,1.70450415578976,3.81131748391501,1.92292115907961,2.15492809908679,2.42976607961798,3.09449011456182,4.25195321977968,4.41099704193491,8.03327327650343,3.04361847939997,3.3434265756174,4.44083401028976,4.17763587102516,2.91354193604,0.912139545450186,1.37488542621447,1.65038994431577,0.908458255874211,2.32414485367923,2.20607305781519,2.11649014632676,2.41070312174385
106,Indonesia,9.41905827724153,7.52351717022744,9.67189338180124,8.53200525418844,9.42032321644617,7.97328085611421,6.22614163387585,8.614832,20.4778311126401,3.68861915958351,11.5001148791768,11.9001175663779,6.7573171936285,6.06405988526519,10.4531984193865,13.1086720985297,6.40656281325702,10.2266645473148,4.38641555014729,5.1342040076793,5.3560477898215,4.27949999641976,6.41251330156414,6.39492540819922,6.36312113115614,3.5258051568793,3.80879806953163,3.19834641562404,3.03058664969491,1.92096800566845,1.56012990525685
107,IDA only,12.4452441633871,10.0989671535176,9.37034415971456,23.1767911524285,12.2105263157894,8.24989009915511,6.86182355310876,6.20801608663323,4.4643546767589,3.95582530677528,4.49259609239754,4.03718882831635,5.66870773441478,4.53421374129695,7.128675020152,6.6862112809169,6.9808645393528,11.3542684820476,4.56150687670986,4.69889064976229,6.5958381919355,5.91200602491156,4.95742760519753,4.12924306873775,3.22807410992506,3.37153003512097,4.05754208156653,3.25519483924451,2.74417061846705,3.46841177951168,4.37012190478159
109,India,13.8702461773683,11.7878170418135,6.32689048779867,10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641,4.29715203929562,3.80585899528852,3.7672517347751,4.24634362031927,5.79652337561635,6.37288135593229,8.34926704907581,10.8823529411765,11.9893899204243,8.9117933648337,9.47899691419793,10.0178784746103,6.665656718679,4.90697344127254,4.94821634062142,3.32817337461301,3.93882646691634,3.72950573539126,6.62343677628532,5.13140747176369
111,Ireland,3.21081702751349,3.06999743466961,1.46942088431732,2.30919875061488,2.52486728005296,1.75373213896016,1.52560521714534,2.41551787239232,1.63192376414532,5.59071729957807,4.87290487290487,4.614733276884,3.49048968029138,2.19962850718543,2.42969198392961,3.93163989540532,4.89711564381346,4.06030495117353,-4.47810339150477,-0.922095829024469,2.5571888318692,1.69620897294545,0.508714869485436,0.182542316627949,-0.289879079012739,0.0083063377356992,0.340531561461793,0.488370168032449,0.939044481054341,-0.334584625428444,2.35814296241712
112,"Iran, Islamic Rep.",17.1285679434011,25.8077226162332,21.2026307547761,31.4470284237728,49.6559858462747,28.9373440168136,17.3492257538708,17.8661342130397,20.0707078146866,14.4767513188566,11.2742471332117,14.3359337378404,16.4680116244792,14.7615086970672,13.433118008508,10.0158982511924,17.3410404624277,25.4105090311987,13.5515548281506,10.089362928798,26.2933856738609,27.2568127242908,36.6030355191028,16.6065532357449,12.4846815611533,7.24542548952983,8.04492437660281,18.0141183371874,39.9073455697783,30.5941390387295,43.3890162681516
113,Iraq,17.85477,13.756052,14.411264,29.697231,17.678823,-16.1173257510572,23.0631996788727,14.7687735575528,12.5777623393436,4.97896213183735,16.3740814963262,19.316694601979,33.6162105992383,26.9619068193272,36.9594809201871,6.939534,-10.0674925768978,12.6628528269228,6.8736154721255,2.8777472527476,5.80145537085299,6.08909641595044,1.87949800749469,2.23597407904678,1.3933302878031,0.556521397155519,0.18405889884764,0.36744148893681,-0.198965380023871,0.574162679425838,6.04186489058039
114,Iceland,6.80877887943638,3.94771176824033,4.04285291076943,1.55265627495782,1.65123150116651,2.26041898267296,1.81543080282247,1.65924170953426,3.23183260906467,5.13647123245151,6.40508550386865,5.1970223021663,2.0556632975374,3.15819324298464,3.98704782806592,6.68707906136661,5.05155736492145,12.6943942775878,12.0031298461743,5.39673113167484,4.00102664343116,5.18589988750705,3.8722792374824,2.04461481539337,1.63305558181333,1.6969276199774,1.76041559180606,2.68291768267388,3.01397179156056,2.84792401518658,4.44423970189747
115,Israel,19.0239867659223,12.0222376650451,10.9801488833747,12.2787404509037,9.9402588781945,11.3962264150943,8.95663956639564,5.49682875264272,5.17505599434163,1.05357543151761,1.15350488021294,5.75657894736842,0.725764644893717,-0.411734431291799,1.31266149870799,2.06080391756786,0.459816073570569,4.55721393034826,3.34031214312906,2.71664057463854,3.47857270934193,1.68948189221972,1.57621197921105,0.486495554437183,-0.634390651085145,-0.546034946236581,0.244953121040659,0.817323896191417,0.844128708733833,-0.588430300016595,1.49228845352231
116,Italy,6.24999929790291,5.27058998592932,4.62673468331293,4.0518421806572,5.23542258044299,4.00697668981039,2.04310779750133,1.95508557719383,1.66345995007714,2.53768532095005,2.78516542713555,2.46532319171164,2.67255552772852,2.20673661423654,1.98529298527983,2.09084391012755,1.829741122024,3.34783258401023,0.774768131387384,1.52551602118248,2.78063272879324,3.04136333226773,1.21999342274305,0.241047429826773,0.0387903996579552,-0.0940166569157271,1.22653316645808,1.13748763600395,0.611246943765291,-0.13770757391657,1.87378325762491
117,Jamaica,17.85477,13.756052,22.0699494185292,35.0633942484772,19.9087488364168,26.4066566074043,9.65755261268597,8.63189613012142,5.95423949113011,8.17108356120221,6.8019093078759,7.07635009310988,10.0869565217391,13.5545023696682,15.0528658875904,8.56106408706169,9.24482067275563,22.0228384991843,9.59224598930482,12.6105519975602,7.55585646580907,6.87397708674304,9.3415007656968,8.27407886231415,3.69154228855723,2.35102197485846,4.3783986499156,3.7366388215216,3.90510000865876,5.22677779293517,5.86278242801063
118,Jordan,8.15549597855211,3.9958356055719,3.31666666666707,3.51669624132887,2.35312451301272,6.50121802679585,3.03788420300251,3.09166666666702,0.606256567779466,0.666880925597913,1.77220437351018,1.83299389002049,1.63,3.361868214766,3.4936853461953,6.25172466656442,4.74390639021646,13.9712310012729,-0.739069743144773,4.84551875852119,4.16244162927781,4.51522956670998,4.82462314269542,2.89947905006047,-0.876851359704022,-0.778430463054117,3.32389447576096,4.46231108475485,0.761514047265513,0.33329435062843,1.34609377243118
119,Japan,3.25143848753312,1.76028306059266,1.24304589707929,0.695458057868992,-0.127899045020497,0.136600358575949,1.74780458692129,0.661974191385979,-0.341296928327639,-0.676578683595068,-0.740055504162799,-0.923494026942322,-0.256541816316057,-0.00857338820302,-0.282946068764459,0.249355116079115,0.0600394544986581,1.38007886164923,-1.3528367295172,-0.728243207517742,-0.272455616101254,-0.0440645104433029,0.335037912184809,2.75922671353253,0.795279630579775,-0.127258844489691,0.484199796126387,0.989094598021806,0.468776159383912,-0.0249958340276592,-0.233352779398279
120,Kazakhstan,,,,29.697231,17.678823,39.182542365411,17.4080410607358,7.14632665452332,8.29602765342568,13.1808905865731,8.35413777161342,5.83692452105645,6.43821810118939,6.88205438981899,7.57999929125766,8.72169386091735,10.8468362075558,17.139899777207,7.31607858288583,7.40046356742116,8.42488761919795,5.09791484975817,5.84640917320459,6.70657829092725,6.6657761154154,14.5460237946149,7.44000437325754,6.01913096570673,5.24547679608388,6.74900183815967,
121,Kenya,20.0844955754632,27.3323644475784,45.9788813036218,28.8143894306732,1.55432816055007,8.86408741577518,11.3618450505784,6.72243650753925,5.74200109520481,9.98002515350982,5.73859814341468,1.96130821739159,9.81569062979655,11.6240355442427,10.3127783574682,14.4537342081708,9.75888023027526,26.2398166445063,9.23412592394648,3.9613888911539,14.0224939638475,9.37776748155123,5.71749357037732,6.87815499275946,6.58217440250398,6.29715752456274,8.0057227913467,4.68981976129857,5.23585999425422,5.40481467184518,6.11090916378165
122,Kyrgyz Republic,,,,,,31.9473377218566,23.4354278497005,10.4573825846721,37.0309258369344,18.7007342838023,6.91967989423041,2.13420986310243,2.97461295184354,4.11065084723383,4.3386739184431,5.5521233316254,10.2301032660485,24.5201024234101,6.83656248105363,7.96772225579691,16.6363262731496,2.76844236540948,6.61375202358086,7.53424729775882,6.50331838993381,0.388838296895887,3.1753098637994,1.54266145238431,1.13362257718798,6.32542296338083,11.9050398185147
123,Cambodia,,,,,-0.798944337811886,7.15086140872797,7.96021397777458,14.8065035437762,4.00820702088783,-0.791992529473574,-0.60064830012368,0.211466568022586,0.941746117799226,4.31933677434783,6.61525912001587,5.81068550464307,8.70882770568048,24.0968519306051,-1.24171754189638,3.99639528107212,5.4784474961745,2.93431609293959,2.9416250954735,3.85568861424195,1.22393195511127,3.01913975139129,2.9126355737148,2.45908515380133,1.94257500833109,2.94029514263973,2.9207347759295
124,Kiribati,,,,,,,,,,,,,,,,,3.5925213126642,13.6653995252441,9.81643884508668,-3.89955040651655,1.49740979875968,-3.04586292775568,-1.48805908468102,2.10398520925043,0.572015743634274,1.91731090233375,0.355520888546853,0.564030491493466,-1.81307995302948,,
125,St. Kitts and Nevis,4.32373944355425,2.85844672514454,1.79486146433782,1.44226958804941,2.95680025092623,2.08657385169121,8.90518339116018,3.44635865955273,3.36303630363045,2.14885532743697,2.30344748349257,2.04109102620205,2.23543664374554,2.31455462238093,3.37781903988237,8.48748575845878,4.48088608614723,5.30029675072586,2.05793709041834,0.850878649795933,5.83516519570853,0.816089281562403,1.1069855400014,0.247865392364824,-2.30187563045606,-0.687037123294059,0.694916711613505,-1.03712214131567,-0.329562063663904,-1.16724501769362,1.19568887038397
