LOCATION,1960,1960-Q1,1960-Q2,1960-Q3,1960-Q4,1961,1961-Q1,1961-Q2,1961-Q3,1961-Q4,1962,1962-Q1,1962-Q2,1962-Q3,1962-Q4,1963,1963-Q1,1963-Q2,1963-Q3,1963-Q4,1964,1964-Q1,1964-Q2,1964-Q3,1964-Q4,1965,1965-Q1,1965-Q2,1965-Q3,1965-Q4,1966,1966-Q1,1966-Q2,1966-Q3,1966-Q4,1967,1967-Q1,1967-Q2,1967-Q3,1967-Q4,1968,1968-Q1,1968-Q2,1968-Q3,1968-Q4,1969,1969-Q1,1969-Q2,1969-Q3,1969-Q4,1970,1970-Q1,1970-Q2,1970-Q3,1970-Q4,1971,1971-Q1,1971-Q2,1971-Q3,1971-Q4,1972,1972-Q1,1972-Q2,1972-Q3,1972-Q4,1973,1973-Q1,1973-Q2,1973-Q3,1973-Q4,1974,1974-Q1,1974-Q2,1974-Q3,1974-Q4,1975,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3
AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0706254571131,54.9835181566647,55.1841791414333,58.1989191345188,55.9158853958357,57.5337284679576,56.5330307449687,56.8614586072738,57.7418014302723,58.9986230893157,58.5416032961391,59.4784592673482,57.8881589602575,58.2681944466871,58.5316005102634,60.622339616702,58.3764314147305,59.9464029023367,60.7287834989731,63.4377406507679,61.5312845241897,64.6147338024758,61.7609521304966,61.3209964043218,58.4284557594646,57.2196533197576,56.0228518838923,57.2357983537505,57.8898494664453,57.7301135749423,56.9087381337507,58.6836732814084,58.3990837612302,54.9324923738092,55.6197031185549,55.7731980877813,55.6053476710164,55.5742244491432,56.2723267992801,55.6408934316854,53.1555582794109,54.6917531947174,53.7430010946211,52.2134619523737,51.9740168759312,53.7231763324508,51.8790052634552,53.5875725056098,54.6928306346811,54.7332969260571,54.6346228962008,53.7938178985305,53.7870406815901,55.3714511133181,55.5861818913645,56.3393018019435,57.5280615371827,56.4772627110879,55.2904551450367,56.0614278144668,52.7441957259311,54.0993573186928,52.9228048187652,52.6608597985327,51.2937609677337,51.5911679826815,51.0110951337638,53.375629382139,49.8636139673636,52.1143334474597,52.952951896202,51.9088428307054,51.7483177560955,54.7522599877767,53.4023870102304,54.9167506247905,54.5457235947065,54.7005986474026,55.7840770605884,54.6366031964645,54.8674172662649,54.441865614493,55.6107131652239,55.3540669878694,54.0630232974734,54.528278463557,54.6943974747457,53.983885382969,53.4904949578831,55.9443360386299,61.2789824980768,56.2479286797896,58.2406187589114,63.881100232537,66.7462823210693,69.1184803191333,69.9484880282686,69.7014377020983,70.6119764978865,66.2120190482798,65.2279446720419,65.6438624245444,66.107281946882,65.4906345410602,63.6699997756811,66.4015321212981,65.4527296847436,65.5584074406972,67.2660967995446,67.3288945602072,65.4782473162224,65.7370669445648,65.9092345765339,64.8505395541615,65.4161481896293,65.4858122363566,65.6941576929835,64.9573604569399,65.7601117645782,65.5316190309248,64.8138068744693,65.0032860650304,64.2861935801349,65.5821309111609,64.3836169415511,62.9483461613536,64.4616975057529,63.5724745701426,62.3205173441252,61.4386952253935,60.3282269209242,60.7727954884272,60.3951477686405,60.3983720254714,59.7465924011575,60.5614586229438,59.7850954246286,59.8033008936969,60.81232025039,61.84511792306,64.2419283475792,63.8144813107324,64.514132050206,63.4002795654925,65.238820463886,65.867101184051,65.8325004359844,64.5099029886236,66.1765813795088,66.949419932087,67.5522088478714,67.6347341869567,70.2299464706422,64.5497618472246,67.7943928866621,69.488711102065,67.902845612575,68.6609687798229,70.8234781398856,70.5675518759764,80.9524213015157,74.157838907631,81.4722283456059,83.0940967430818,85.0855212097441,91.427501580158,86.5070421087929,89.8596462481121,94.2313625363326,95.1119554273945,90.8648262158288,94.3011637110622,89.3763575363261,90.5407231557863,89.2410604601406,88.0124941583044,89.0333816725553,87.4802772573571,86.9763200516066,88.5599976516985,89.4829209232604,88.8552297609116,91.1679469651051,89.2158604445584,88.6926465224663,91.13802295186,88.5495629680934,89.4270861913856,92.6625171289747,93.9129255189864,88.5008548640413,93.061609170847,91.0058527924705,88.4365059395424,81.4994515533052,87.6279734372677,83.2489284513781,83.681500098525,90.3111388416687,93.2703263574988,94.0809725649489,95.2029161391154,96.121048834439,93.7278902397412,91.2720350465002,86.5100584171229,89.0679387496243,87.7350211373686,85.7871617668404,83.4501120146583,85.0563732761984,85.0724514561581,83.6490020622781,85.729876518444,85.7741630679136,88.3212539409687,85.7167519293777,87.3577235435359,89.3526615742767,90.8578787166846,92.93405349164,91.9013537494158,91.9596804544261,93.6472558978629,94.2279238648551,100.0,96.3510438499649,99.3048036131154,101.853046539343,102.491105997577,105.005551515293,102.753513122455,103.447397543178,105.10476355077,108.716531844768,112.347055929114,111.1921848322,113.096580616482,113.324959389524,111.774498878249,107.745442630622,110.955939205654,109.347442570998,107.543774885524,103.134613860314,100.72455905156,99.9952866336293,99.577831206649,99.7315793940605,103.5935389719,100.334249839483,103.835309161414,99.2972074034866,96.5492490586748,101.655233734356,113.890936844712,105.799967470055,114.190959712404,114.997593399717,120.575226796671,,,
AUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1471883690527,83.5666516772632,83.4662883365458,80.1981418194658,81.3576716429361,81.7233810517259,82.8686772263836,80.7671555042803,82.6936088367904,80.5640826394494,80.8726686980406,80.9918893567897,80.5959603216398,81.7809978773744,80.1218272363583,78.6475788865185,79.3040544560041,78.9031912221225,77.0386673109525,79.3444025569949,74.8014125382326,72.1908698362048,75.7899767935402,75.0886368857705,76.1361666374148,74.0785270285241,74.4965905476124,74.159241895902,73.2695399443976,74.3887357261843,74.0050896104736,74.1770742556459,74.1308043835484,74.192400676371,73.520079126329,74.1856881754003,74.2468324870963,74.8362061098149,74.5332880538209,73.1264260508691,73.0038955087285,72.4585030709855,71.6777188643211,73.0526007737176,74.8267593258897,76.0264754931787,75.8011740490051,76.104277927085,75.5879098875829,76.6125401090419,82.6875227659255,79.857036795203,82.2760413387283,83.7153380347591,84.9016748950116,85.8919180399619,84.396004752379,85.5981482045596,86.2288597239408,87.3446594789682,89.0761655485728,87.6006021490361,87.8685327006145,89.5772618323172,91.2582655123233,94.1604509029637,92.5864017896661,93.5882294483169,95.7274202182181,94.7397521556539,95.577490962098,95.4952777624822,95.7077472294038,94.106666316185,97.000272540321,100.0,94.1316418840989,99.4939468077903,103.318874950307,103.055536357804,105.46238018068,105.37638688949,105.746520541662,105.164236170714,105.562377120853,107.948466280959,106.242170334741,107.537652692918,107.886612904591,110.127429191588,109.974671339064,110.028649315637,109.151264515339,109.79618556897,110.922585956309,113.076595070425,109.613571547205,112.201512625011,113.71485194224,116.776444167246,124.081426290882,120.135338507517,123.005344274214,126.175255903627,127.009766478173,134.257005010934,129.335744198741,132.681486159161,135.32433188763,139.686457798203,142.723131306722,143.343592276966,146.908999370433
BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.461152789722,77.8486788129554,75.7989180780442,73.3432631357603,70.8537511321281,67.2110091027206,69.3637224553557,67.5937296699755,66.3468615675956,65.5397227179558,65.088660471076,65.4448959784061,65.1734638608362,64.9796156090578,64.7566664360036,65.8648768160922,66.2475985413212,66.1633351146838,65.7919670439921,65.2566065643717,64.7177605354471,62.2447237463988,65.3542355395769,66.3379275783265,64.9341552774861,66.5760420948831,66.9684841102501,66.7104084537442,65.7844648011004,66.8408110144375,69.7105335082928,67.8804662213586,68.3168177468633,70.0873031385677,72.5575469263815,76.4170771763862,73.5710467337435,75.3647759254005,76.6853518616017,80.047134184799,79.6930751979451,78.2813925265569,79.0250362600377,80.4955936520188,80.9702783531669,81.1399636750489,82.5710121804336,81.9619759151383,80.9498122307482,79.0770543738755,73.5252625799183,78.1454512479165,74.9922674295397,71.9712338755835,68.9920977666334,64.469414173151,66.717731214874,65.3840859007583,63.2876729602238,62.4881666167479,58.9367553930807,59.7489202332901,58.7844054666167,59.1288272608181,58.0848686115979,54.8933086541661,56.2508342215803,55.394547032848,54.1474303576235,53.7804230046128,53.3380577520015,53.9769703761186,53.8795039716805,53.0076155656126,52.4881410945944,51.4129115043872,52.5416286072798,51.0593524628807,51.0427722752088,51.0078926721793,50.7251223764802,49.5268387583585,50.1860803798756,51.591462235289,51.5961081323976,53.2257623397677,53.0121646934473,52.9993870024196,53.4230798851122,53.4684177780918,55.2432308850654,54.0811349995017,55.4273677398003,55.6292577770208,55.8351630239386,58.8477061283567,57.8181098723706,58.6053592688735,58.7804306959155,60.1869246762673,60.0676063737856,60.5695651114755,59.8307039908146,59.909660247246,59.9604961456061,58.8783298545378,59.226970041476,57.921665585608,59.0581261749846,59.3065576160826,59.9371122042407,59.3535573738967,60.5445773215381,60.0372480229014,59.8130660986267,61.2773705756149,60.2980704252691,61.5360736520275,60.8704690076579,62.404869217505,62.6357056572079,63.0564886672062,62.9746006571648,62.7951936232188,61.7165396812418,60.9233466815602,60.0858987187891,60.4005364648176,61.2522311580972,61.954720384537,62.2016543566466,61.5957881192157,62.1627977835643,62.1283335500589,62.9196979737477,62.5583889411936,60.9460987226918,62.7296721505436,63.0385554688487,63.5192294226904,64.5726573079808,63.8911952458607,63.8051052171002,65.12881446215,65.4655143068122,67.3078516690525,66.6770400085625,67.4783492052624,68.0744052863469,67.0016121760381,67.8520974214012,68.3620385256101,67.9008518058416,67.1585868923061,67.9869124618471,67.9832365923138,67.2100507528213,67.7644635127425,68.233385800776,68.7250463029154,71.8510531162754,69.8322337298508,71.3382308509132,72.530200087424,73.7035477969136,76.0956842624654,74.4250824250401,75.2886549354758,76.5962211964334,78.0727784929122,81.32075003711,79.6385738073387,80.0302312746722,81.9854842055251,83.6287108609041,87.9032669928677,86.4402003296668,87.1610288184388,88.3543330605397,89.6575057628256,92.1127929276482,90.6371688772026,91.9006920029654,92.7623515392819,93.150959291143,95.0628699687625,94.8903702547473,95.2718676014506,95.0330663988229,95.0561756200292,94.9803631149094,93.750836943188,94.7232904456383,95.4650359090311,95.9822891617799,95.1455719609334,95.1479577230077,94.3041075761796,95.7168371580345,95.4133853865115,97.9880146461285,97.0667256387306,97.6378546913378,98.1845550139168,99.0629232405289,100.228214861203,99.7887959609654,100.127490248253,100.471903725037,100.524669510557,100.312416732869,100.660044609163,100.404824846702,100.187660520028,99.997136955584,100.669137922061,100.87915962549,100.852902449353,100.663003385252,100.281486228147,99.3836630741976,98.9045068038592,99.2569100075876,98.9650655098256,100.408169975518,100.0,98.9881177421946,100.115913995677,100.514160902057,100.381807360071,100.140517990098,100.103286046863,100.310752315858,100.156915907758,99.9911176899123,100.22948037406,100.508699009748,99.5168759418622,100.442006837825,100.450339706803,100.423376519081,100.758972019984,100.939865421314,100.140701834717,99.8539668003083,100.886237469378,99.797053064098,99.9570342601845,101.556457909609,102.23440464362,104.275200703101,103.014209137353,104.08339467679,103.902981644137,106.100217354123,107.720389481528,106.652771845819,107.656695739608,108.182533872095,108.389556468588,107.323974976672,105.409910953288,102.166949186148
BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.211212093037,158.372267976605,161.061163049459,159.623348746551,157.788068599534,160.188106680852,159.289017321205,158.639081298592,160.160675354588,162.663652749021,179.757172398426,177.763373895188,178.145211424644,179.089991471333,184.030112802538,184.036748678734,179.831048837591,187.094174916267,189.069786607305,180.151984353772,140.973008316028,157.193559036554,142.584478350589,134.355280002272,129.758715874698,124.079275792798,129.743979361872,126.712165823641,121.795200977842,118.065757007839,108.892387851279,112.223837766864,109.234548906239,107.716416338858,106.394748393154,105.678106736512,106.717602272777,106.568178644298,105.801790274432,103.624855754541,101.493730373449,102.004236402527,101.93987974994,100.970944452146,101.059860889182,101.846172010318,102.827727807293,101.906265477168,101.386348455179,101.264346301631,100.0,100.832266856286,100.071480689438,98.752451679696,100.34380077458,101.482032108252,100.725695382973,101.590356530873,101.717436950626,101.894639568537,102.033455649916,101.585897235139,102.08131981851,102.380632142099,102.085973403916,98.629168273836,100.082483684287,100.585851875006,98.0509652755265,95.7973722605252,95.9825964546015,97.1837809068544,95.6115698729108,95.7619269829081,95.3731080557327,93.8208836966484,93.3024184755404,94.8236389794708,94.3391283605712,92.8183489710114,89.6235429023995,90.7922860297654,90.7140048645006,89.1191262137396,87.8687545015921,88.4697409111499,87.5720703335688,
CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5983721806777,68.2434306776191,70.4352939783303,70.0574269547538,69.6573371120076,67.9669267760095,68.9747585229496,68.7335767863639,66.9658727748386,67.1934990198858,64.8115729390074,65.7293384039576,64.6492908154955,64.8377082138948,64.0299543226815,66.7630239201023,64.3266379953596,64.5627459109542,68.1387596556394,70.023952118456,72.9195310997562,73.4675472991192,76.7396479367702,72.5712758930976,68.8996532700378,70.2478627371797,69.9022796408535,70.5873997715446,70.1398741365881,70.3618973997325,71.4384670254571,71.6966707925128,70.0444362785147,72.758925169885,71.2538358609159,68.78817209245,70.5512775534151,68.4354547453826,68.7830513561005,67.3829047149017,64.3893089715963,63.3811662367061,64.9582584276007,64.7182821562757,64.4995290658027,64.948564192021,66.1070480845623,65.0540542179356,64.6028470461034,64.0303074194827,65.9427094078389,63.8772416690545,65.3064472701478,67.0685779112838,67.5185707808696,66.8371609502693,67.8365749808428,66.5466489815725,67.1241769356542,65.8412429030077,57.7271236594893,60.2589828636087,57.0819887484167,56.1953630715489,57.3721599543827,58.6329772024344,60.5953195810015,60.6082391917162,56.5288937050192,56.7994563320007,54.0374867159361,55.7673179140301,54.1753481491286,53.5237632553988,52.6835175451867,53.1883675691448,52.5038382125854,51.9675877848391,53.7544357028234,54.5276085763314,59.3572072814908,55.57349934445,58.2954343433808,60.6664807806519,62.8934146574807,65.7020420231418,65.1283922760017,65.2812340718636,65.6598888682255,66.7386528764767,71.905782415931,70.8072208517746,71.4203421236419,71.5794568887706,73.8161097995369,76.1769751630459,78.2644447661251,72.2818422941613,76.1184397454278,78.0431738464691,71.2642665614873,72.8697073878835,71.3465328701635,71.5018129581068,69.3390130297953,72.6706610100278,71.093346758973,76.0768006430171,72.0102403349544,71.5022563031669,73.2628318717107,72.8914355914277,72.9790086444726,72.5388734616598,74.6420097892828,73.2119360779801,74.0795656242767,71.4837546320781,73.3973219411533,73.8871021144123,75.2450296266098,76.2043560503911,75.0019520863619,75.2341670498019,74.5396433198844,70.604345125814,71.9078872575964,69.1177064068842,70.9399060943058,70.4518807444697,70.0343166528392,69.643419377895,70.3796289640233,70.2908794521241,69.8233388173143,69.8874805826381,70.5192392679537,70.8091668143401,69.2877254451983,68.9337908030601,66.6638703646519,67.8930053849838,67.2520023424301,65.8190037494426,65.6914699817513,65.6898350401867,66.0576333805386,65.8735679561426,65.3944059814884,65.4337328425774,64.8795374253122,65.3529064736483,65.1774745371712,64.7092250773676,64.2785436130617,65.8205715956982,64.1667706575849,66.3881789503484,66.1175817303848,66.6097550444746,68.9554618873822,66.7357008395679,69.0617940666248,69.7295457406356,70.2948069027003,72.8073378865715,71.4675537336065,71.7500345565959,73.3477748333925,74.6639884226911,75.6364678325586,75.2385084547637,75.1059569567639,75.7818574321627,76.4195484865442,78.9284415906107,78.640350396171,78.4744163997214,78.5655962680875,80.0334032984629,83.6905253917699,80.1843342798556,83.2003431154462,85.3757717441265,86.0016524276513,89.8427774749251,85.634286857645,90.1837953664227,91.7511902418632,91.8018374337693,90.0120884057964,91.5293183819103,91.1257089870867,89.5637528873644,87.8295733668243,87.6886414365679,86.3868321555657,85.7398167878806,87.7529091077892,90.8750076950361,92.0546612127459,91.3215178273034,93.7953081876355,91.927675854129,91.1741429819157,93.7005431173118,92.272052390167,93.4471278239437,94.5081882019669,94.5748040531696,95.2990788762423,94.8701464765641,95.8569944662641,95.3008508138502,95.1683237482908,95.0246837424576,94.2408647961546,94.8662008108851,95.144727822576,95.8469415402148,97.8792560131369,97.5533611762933,97.3119451502814,97.8217541157021,98.8299636102709,100.0,98.5991852139345,98.603843875616,100.166686907556,102.630284002894,111.572348934818,108.026757882225,109.963623647865,113.111916760819,115.187097448363,120.527017286259,118.484127690228,121.929232227904,120.993143079353,120.701566147551,123.279828806732,122.207858865665,123.719871524605,123.902168242378,123.28941659428,120.906459978569,122.566866633278,119.933499447508,120.459049805178,120.666424028312,121.379052331586,122.504863560018,114.170385319325,121.288739712564,127.552220734439,134.609301192365,126.2714655956,132.882910136364,137.382226622008,141.900602415486,143.695302789485,149.350965565662,143.46296321135
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.983539855633,125.794238939316,124.373223713068,122.479360868714,123.287335901433,122.847310957137,123.191935818135,121.095220498964,123.146685218099,123.955402293349,133.695263519868,127.723733388307,133.596405685921,135.372012844336,138.088902160906,141.510132356794,145.541472881303,140.325935405361,142.038932254486,138.134188886027,128.921338325033,130.605930216971,129.024552411834,127.865225447377,128.189645223949,118.739818656912,122.130912867492,119.201037690319,117.671668023985,115.955656045851,112.757603327398,114.484662557283,113.99316276566,109.45555720441,113.09703078224,111.57616881093,111.132288605599,112.080686586374,112.442227985514,110.649472066233,113.960661952243,111.699255956371,113.274681830862,114.294400705968,116.574309315771,118.533232118068,118.652920367836,117.461658796393,118.542919506543,119.475429801502,120.226784219839,123.591625091174,120.516811030061,120.047365002011,116.751335756111,119.118108906943,117.240802775602,120.567841354112,118.812611149624,119.851180348436,117.344066018933,118.087210606218,116.479134744432,116.266210334222,118.543708390859,119.219923197806,117.255143884978,118.669271290073,120.374527605202,120.580750010971,119.490437018162,118.976395793356,120.817996414906,119.596966684527,118.570389179859,119.631331055197,120.086228570058,118.828658811124,119.54095210804,120.069484731567,122.245257495409,123.028467190241,120.974781433482,122.124877380273,122.852903977638,124.919741160293,122.637217126203,125.531727414907,125.999323019794,125.510697080267,135.631591535532,130.340632296952,133.542415137682,135.150460508619,143.492858198876,142.297506192129,142.533059659745,143.607947041584,141.714524537755,141.33449352943,130.313435117698,136.82588528795,130.920163971468,128.792535170233,124.715156041141,119.978327123759,120.774066194075,119.724345502373,121.725323852118,117.689572946472,110.31757695735,113.766044184962,112.290328954835,108.152726756413,107.061207933191,102.818362923252,105.028116368616,104.388302817203,100.84065860407,101.01637390312,101.680467893631,103.314339140533,102.299777709767,101.600982732341,99.5067719918815,95.3100263581064,96.407693127075,96.1161914580572,95.2735772572834,93.4426435900099,89.815741688745,92.7814845920505,90.784731155696,89.4236929329098,86.2730580743237,81.8797849214461,82.8714786044344,81.7961084700928,81.6680179088265,81.1835347024309,79.6329005677727,81.2192872484035,80.2969457150668,79.0159054890389,77.9994638185814,76.5943621112766,77.4954429576797,76.8881770919618,75.95201188697,76.041816508495,74.5019737656379,75.0570238802614,74.5335024711118,74.5534533335301,73.8639153776481,72.956895794971,72.6047193659088,72.2959251997759,72.6727041559101,74.2542344582893,74.4884819984217,74.7359588959788,74.7888725929419,74.0122881599988,74.4168083447673,75.8949005337597,75.2535729562,76.1710543717914,76.3917356706904,75.763239136357,77.2099450272097,76.338128015899,76.9111295839669,77.8581264835878,77.7323960253849,77.705542982517,77.4769206292748,77.4276126711381,78.0264934692409,77.8911451604141,79.0269917657977,78.7105613604105,78.6664810870702,78.0704237539737,80.6605008617364,79.8355739908456,80.2169772141525,79.9666175771525,79.5715861054026,79.5871150666748,81.4305442072655,79.661760149939,80.7786589942724,82.1165049604697,83.165252724381,81.9497434912577,83.0067778713188,82.2606403837237,81.7463798139852,80.785175896003,83.3446521260735,81.8064322728797,82.2395583713809,83.5008666279122,85.8317512321213,88.9630392489428,87.090087826942,88.8949642332438,89.7070442265275,90.1600607090579,92.5389945149371,91.6503718911421,92.2608580132717,93.1263227938735,93.1184253614609,94.1248362921855,93.2958863307299,94.1108885689793,93.9767185113313,95.1158517577016,96.6158130488088,95.0189719447922,96.425384975368,96.3868603878518,98.6320348872234,100.0,99.8308667187375,99.5881774038285,100.021811888201,100.559143989233,101.370597697788,101.163176293087,101.328460001146,101.776281916447,101.214472580471,103.937028637295,102.752639053734,103.768855847238,104.062712310852,105.163907337356,105.969131227525,104.507391340584,105.321247764019,106.324914735889,107.722971069607,108.578818791369,108.249685283957,108.985044658849,108.439651617467,108.640893605202,111.001982257,109.422221146819,110.064879841959,111.699717186228,112.821110852994,118.026456860297,114.625281773244,116.387323667863,119.501635377484,121.591586622597,123.63317725917,126.639923549633,127.980031365273
CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6474601623296,89.5706222983196,91.102537641005,91.4566153602544,90.4600653497391,90.2545941069226,92.1880429799765,90.9122243636856,89.3257491149237,88.5923599691044,91.3093926572451,89.6237996628149,90.2978489990046,92.0493774490115,93.2665445181495,89.2099772804531,91.4625148390795,90.7194771420393,88.0245490687792,86.6333680719143,84.6850960594965,83.7631299554184,84.0414169670136,84.9289889498748,86.0068483656791,88.4265154973641,89.7191739747083,89.9033103361368,88.6286350703854,85.454942608226,84.9207486873119,84.648839666046,84.1099386101648,84.6634734439221,86.2607430291148,87.6464505896342,85.1154516960772,85.7364524280052,88.5623885605602,91.1715096738943,84.7969712569898,87.1040161113068,86.348817022859,83.7263078862616,82.0087440075318,85.0786708050218,84.0968773403024,85.6999054546913,85.5846573604047,84.9332430646889,84.3227959322354,84.2607606585391,83.5947385037338,84.0652182963874,85.3704662702811,87.7385587895417,87.3213606184598,87.9520867950068,87.2510262241966,88.4297615205035,93.0747403861073,89.6785895524559,91.1701654769521,95.9517836077764,95.4984229072447,100.0,96.5359053257396,98.9902377579368,102.15718727146,102.316669644863,99.2059245820734,100.239490070649,98.5716557858239,98.1070429895861,99.9055094822345,105.409064065275,103.444691585905,104.972807075591,105.453968371401,107.764789228202,110.540004519044,107.307467773045,109.355200548968,112.265431913584,113.231917840579,116.386104026415,115.235913222869,115.523110708677,117.891320970764,116.894071203349,108.952770128767,112.843078491933,111.561293119557,106.011311544199,105.395397359381,107.637281785295,108.481927709218,107.783709712178,107.20310481323,107.080384906554,104.924296712558,106.571618848374,
